timestamp_ms,tp10_alpha,tp10_beta,tp10_theta,engagement_score,threshold,head_yaw,head_pitch,left_gaze,reward_triggered,event
# Session started: 6/11/2026 9:46:40 PM
# Unity Version: 6000.2.8f1
# Scene: AVTrainingSession1Pilot
timestamp_ms,tp10_alpha,tp10_beta,tp10_theta,engagement_score,threshold,head_yaw,head_pitch,left_gaze,reward_triggered,event
6012,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
6123,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
6234,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
6345,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
6456,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
6567,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
6678,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
6790,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
6901,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
7012,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
7123,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
7234,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
7345,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
7456,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
7567,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
7678,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
7789,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
8011,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
8122,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
8234,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
8345,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
8456,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
8567,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
8678,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
8789,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
9011,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
9122,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
9233,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
9344,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
9455,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
9566,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
